commit-id,files,additions,deletions
bf8ae08e23d37653cb18aa5679dac71550170de6,3,7,6
41fc5ca2543d7294d97cd95261b9ca6457e7e109,3,89,73
c4ea78f1dbd035cd9dde35803e5c127809b516ca,1,1,1
3637081589e0075cb131fae7ab451ca213e77815,1,56,4
c76488e581d8c7da7d83b4694b97109682be4586,1,4,
0503267befba796e8c0aa1035e8a48d6ab093a75,2,21,3
7f615e09064c17ad0feec19689f416ac96239765,3,16,
1ff4993ae39839ea28913a48cbcba31065e93f31,3,31,
fe8fa265a378051ef805e4cbfb12d9df2540225f,1,3,
a84d4da87a76cfa523613ea5cc7deb8c808b351b,1,5,5
8b020d63833b66df55574df58e0360fd75076074,6,97,28
5a533ac4f0f9f184fe45e3cfb5261bc804574287,3,13,15
67d567c66614e467cca8b13b3322f08deca9d696,15,486,109
862b60a8b95b00ec0824afb6d88f02e3ca6b79f8,1,6,1
c611969994d861448bbbec505f9150ba4cec3446,2,11,7
869cba1f03a2434ad2af8228cbd256328e04f2a0,3,72,64
2d681aba7b3d9d0eed5f7ea04f44b86f1c56ebe9,3,165,105
145608ebc583586a825018314f59d29937aa3cb1,2,13,4
33d9fbd43e60e5a373385f1925c0f08647e0b25e,2,21,5
bbcdfae57536776c1f77733bcd6c8a0409a81c9a,3,46,5
8fcca55084a5e010636cc7a0a36f855dbf03cd8e,1,59,2
689fea81956b6cf13e27ea3695079d14804b32d1,2,6,8
36d26b4830b304d95ad0101f1055ed8451466289,2,130,7
3bfb08ab5d46d82d06a25417d503ad2053c410ac,3,25,1
fe8fa265a378051ef805e4cbfb12d9df2540225f,1,3,
8f5b0872c0f6376c67dff4ba0c4ba98a1d54d186,2,26,11
9bccb89fa6a64f9fbbdc75e6390c85490570b33f,1,2,2
6ad61b7cbde36a9c073edad5fa057abf580e5410,1,5,
11163769602056aad0c37ca7e4a8f16920ecb42b,30,3407,2
fe8fa265a378051ef805e4cbfb12d9df2540225f,1,3,
5ebe773773574f4b0d1ced330754f9b6a3788ce3,2,72,28
5a6819f4954ae0035294fadf74fee38c69253807,2,81,47
f3714a0239599da5980969571f81024f2d24c28a,2,9,12
70c2e92b2d919e85a928f50ae926bb925fed4e07,4,687,5
d7f4b7e154e5dedcee07ad3ae20f06de3fcfbf38,119,22136,2
fe8fa265a378051ef805e4cbfb12d9df2540225f,1,3,
3d829a2759c3ab1a4fe14deed871a272fcbaef76,3,20435,5
47cd899513b03ec7eb2adbe141844779e2de3269,2,36,
fe8fa265a378051ef805e4cbfb12d9df2540225f,1,3,
fe8fa265a378051ef805e4cbfb12d9df2540225f,1,3,
73f63186c723ba75b88772586a22fc5103a6469e,2,63,4
bfe8b62ee4936c39c2d9b64d3c9595737f3004af,6,2049,5
4f36e789ededde485555d3fd4b40b32a1ad140da,109,37583,71
37fa7fef77c6ce5e5222661369f7a2e54988c544,6,878,2
fe8fa265a378051ef805e4cbfb12d9df2540225f,1,3,
6c4642e1701a6cd6087ec8848b4ccf323cbe8111,1,40,29
85ed8393ec5a18148d9cff28c7358a7270189593,2,69,5
8695edd5a9022f38ed3f6f33562796179b296e09,1,0,9
50c5a833cecae48cda474feede7f938b04f5269e,1,17,
102799128d2ef5d98ee7afad20461d139cba7d1c,3,50,20
d03852a34b017bdc1c60af50dab1016d4b69cd74,1,38,12
258b2098ad6d2d9a8d13bdc7014fa6c88044f689,1,7,2
10a97b646af41152634db11bcf561f787e4ed4bf,1,2,2
ebb774a84a0dbaf05f0aabd27ddd4a3efc278de9,2,15,
608cf34d87eee4931546aca940062c1b87d64d94,1,0,0
fe8fa265a378051ef805e4cbfb12d9df2540225f,1,3,
fe8fa265a378051ef805e4cbfb12d9df2540225f,1,3,
11e75962cb148825d92e0f2d8939c50c87f19ce6,1,5,1
5add23c95b66109561d5d98d020659a9b8af7c01,12,600,74
315ebc036bfaa2fc8229e7dc4d9642de21413082,4,362,
81778539d42af7dd2446d96f5bdedae2d225e3e8,3,260,
4cdf4b9ec20fa8a13be5aa5bfd30b91d34c0ca12,1,0,0
0545b07c94d83a67e6cfd504e1fceb297461f654,1,0,0
ce1da6f8b821f3027735078bac17952b13cda75e,1,0,1
4cdad1059a27881f9cea3872c33680d625ae2aa3,1,1,
cd05680f1caaf70bd35519967ead8adc0648fd4f,1,0,104
8bf7572927078f313c34e756bb1f3050ef1ca932,4,208,2
6625a67e04349fd3d0ad6199e5a1e74c869da2ca,3,260,
0e0ac408e9f046fc2ed1d6a09fe05304d5e15831,1,1,1
091992e56c33b2d2188eeba2825644ebdb331124,1,17,2
fe8fa265a378051ef805e4cbfb12d9df2540225f,1,3,
59a3308c6dec7647b96be6575b4d64ee4d28005e,1,3,2
8cb2db4c2807c9860dbc898ef80caa686d6c02b9,1,3,2
8d82c670e282d5f83cf9c1cc7a3b6f6d9bfeeb46,3,63,26
bed1002bd006aa253a0f37cdd3e3dfec231cb051,1,0,277
8176ec3250757fc775071e1c7882ad230429586a,4,93,10
0edc1faf4366ffa10d343ca9fe0e1b4dd8587ac6,15,3416,153
af84a59e77d116456f9507ad816b1fc608df8eeb,3,8,7
d8cd811930d553467e4c6a396a6257e10a263204,2,1,1
3506a0eee1d3b157099d75c26b493926caf65a48,1,1,1
acf5c009b114d457a98ad7848e4d815cd01a818e,2,10,
0290476982eca46b0466a4f12924a9256e3e24ec,5,174,58
4bd16d6fd23ce466a643edb88362bf31b9fd8055,1,13,6
18c792617474403e273fefaa4efa128531a6e62a,12,174,36
3bc7b4768f07760a8233584b50d87fcda99d9e94,3,249,198
5e3108592b8ab630a6f80e423ffd90898cfacc0c,1,0,66
ef5bfe07c574fcdf9e728543cfa332c3e6c8c203,1,1,1
8a8f5467c9ab5e3224a13fbcfb9aa3ced5082e1d,1,20,20
0b9d1624e815048f1ce3eb3cba9fcde59188a3aa,1,3,2
41c2d451209315923b6166c6c767cf8a965859e9,2,36,4
07c458eb47293ac3ea14bfa23f65ad120cc29f4a,1,6,4
34df06232b4b3a39bb69b22cbe5c311b847b3a13,5,36100,136
5d0a4afb67bc396e6e79340a803d5000f95bf943,4,92,3
cc0a8be42a4c1c9deb5fd89f63670bdd023dfc1d,9,1159,408
b4ced7d7ca6eccb55a7dcb0f7af827426eb9577a,13,869,274
93f050d60129da620fde27391dec639784c2b50e,1,1,1
9dd9cc6b42befd670bfd4676386184657d313e37,1,1,
95c9086cf945520619dc962ab5dc17682fe3f0d6,1,24,
066590a81f5785a41c4f5ac6d67886484391b8d8,1,5,5
440c56c330d853751843af9591cba0bd6fd42907,2,6,2
7f343c09db3cc1e2ff8ad546f68a163d0efc856c,3,4572,122
e956f9896d8bbce84d4cdbbe08016ece3c559241,5,361,199
46b32f811018ba40c80a162f36207d22322d6ece,10,8583,52
0f4d6351c05c1aad6e123251b1b23ecf5bcb2489,1,18,1
bf106e9f24b8e5cf34d6b7b83ec321d6d1aaf432,2,27,2
915a47fc115fef40b6b3a7338e03f83162d5a1a4,2,30,2
83558a0e59f823ee0f8a46380b1a21e0f30a959d,16,3083,
fe8fa265a378051ef805e4cbfb12d9df2540225f,1,3,
fe8fa265a378051ef805e4cbfb12d9df2540225f,1,3,
f0931950badc869714972f7be95439150241cd0e,5,179,
560e1d4da032bdf21d22d4cbce26e10f9819da29,1,3,3
32e749947164351f6d849c4f79d52728b111408d,3,137,
92648bc7223fd7542a3d5f1b8006efbc914f4f12,1,0,1
0b28b22cd246636707c40688f6c722f298bcddd6,2,0,0
d5601938a7642fc93b51ec77677dacd66e54e1a7,1,1,
85baff340cd864ef0112f5546553952d036671a3,1,34,2
fe8fa265a378051ef805e4cbfb12d9df2540225f,1,3,
aa9b6dc60a8744158ab27787b52f14fd07a30120,1,2,2
2290d4b92ab45a70487a5594ede26e143a3a5e6c,1,1,1
d44345ae437a5e1528a014074c264416fee74ebe,1,9,5
f031f5061342b94cf466f88006f1e2ac4cbcc9c9,1,5,1
e790ea2a2dba43064781adf83fe794cee1a9f7d1,50,0,3999
8525340d925428f3b60eccd67188438115ebbd58,23,1844,
da3e3cc2f75f9e0e1844a771446df70af4980e6b,50,0,0
81d55542f1a585a505efd5330914c739517914e1,1,1,
474e7009d8c38e7add630ae4cae145958aa53257,1,8,7
397be08a1ac19226741b28bc9108b7ec9ce82268,1,3,3
47bb737399b3c134595dca3237e02f285d50741b,1,0,1
dc95a920aeac955734dc2424c6237c4641738f5c,23,1826,
7974cb8804e208b79b82e43709419f0319ff5c2d,1,1,
e593096b077e399f17052ddae9c2590be7af7bb1,1,0,36
dc49b96a1664779e4adc63338654593a44d02be8,1,36,
aa16da9649372e55ad55216b41e985b032d85158,1,1,1
601febecc64d7920f94b9b5a0cf7814eaf94e887,1,1,1
5b149eb5ec48ba38a4e40f5a0c42ae4f0e353efe,1,3,2
13f8178fe90445b7147a1a2269c01656bc3658a0,1,0,21
aa348bdfb51d64bc113b1393ade8b02b7da8da46,9,520,461
915fb7d4df8f0520c026451beff02fce7ab118f8,15,807,82
531e984008513b6e03ab440a034d313a1c935781,1,13,13
cd86adc9c922249cb0a90988cac6acaaec7f00d7,1,0,1
5040bc0dba305cea6c3a3296a42edebfd2b82010,13,938,
380bd1276b25fdc6ceb729ca37a6cd6be473e283,1,1,
94ace603e81e320e776de12102a2b198405adc4d,1,41,
c5c8f781214e269a44c0df9f18ef5fa3612b043a,1,176,
5809d0c842b9d67d74be8a6f688496296438dcb0,1,1,1
79005e70e1d3be3889eb2a076667ad0547d212f0,1,2,
9e8b76539250d2710dd08182d48e44b3239f7182,1,1,1
ac5b03aefee84481541f85d4dc192181ae479dd4,1,1,7
6b355c312b5fd965b30e16845553ef334e914ba2,1,3,3
6bb93f07713d3c5d9360627897ab532d1842e161,1,19,12
7a8941873f6aa65208ad1f2c209ee2437c48307d,1,14,22
4f0c12e2baa1ae65faa5f472ff4af60ed204192a,1,29,
4ab869b8a61ac2bb43c6fb4597cde82f1cbb56f0,1,126,
7765bae3fd00aee1f921a87a19e7e68e83f1807d,1,3,2
1dcd78322d5d74d16711799a68cd48e729b4e745,1,0,0
bd38eb28bfcb0485fd67f3ea9c13ddc74ac197a9,1,0,0
5d1799d0abad9d8b15206b5bb463f018b5367526,1,41,9
3df7b3665e4273b467a12b689630e20ffb0626c1,1,14,1
101e9e9c44af1cfb1d783c3a859e433a890a1383,1,13,
0d506a455403749a0eb83751c360ce4099fe5112,1,62,
3c60ecb213fcd64fc0b9ed832f69d4d80bd86847,1,17,2
fe8fa265a378051ef805e4cbfb12d9df2540225f,1,3,
d15b4a09f0561dfe1abe32922b712d611ed13e7f,1,1,
a0a05218bd153cd95f9529811f2cb562016582c9,13,3267,39
096043f5e3b7c3181efb277929b1c4dbd44dad7e,5,29,13
fd2b1e7e3efa19c89798636413419f4207207285,5,108,43
ac99c4ad7f2d11d75db91599d6aa8f72d4f0deb8,1,6,
e5c4c73a469d2812bb217b1b8801871eda24bcb1,4612,912965,14
6ea7e53784bbb34f78f65fac60884878ec59bcda,,,
37e4c0bc6e37ac8e23eccd4d7293955821e8d877,10,2256,
23bf164b9fc6d860cdb9588014d78a6bb9058613,3,35,7
8f36126ec6ad0b5f685039d277dbe8bcd6584c53,1,1,1
54d3b4d3f9d807f33bb3eeb68b01d10fc7f71ba9,5,10449,2
fe8fa265a378051ef805e4cbfb12d9df2540225f,1,3,
978d8de915ce80c6feddf497303aa4412470edc2,8,385,
57c7b2ada6dd16a76f010ca5ad41ca24ad00bbe7,7,178,
c56002b3cd139863a3dcb807bcbd039bd238bafe,1,94,
3a5f66b8897641457718606b8dbb7d1ee6be320e,1,71,
bc3fcbdb89ee10f821ab65c583db3832b9c5da57,1,45,
ceb06432c8e036365ff0733037578d25b8b9822b,1,45,
32b26beb7d1b3c5bebb1a64a70ec30415c97b8a1,1,4,3
3f5dd92275ac1e60474d4b5134ebc3220390aa28,1,1,1
a9406db90a0d0cb1974b921379092c15ef5e0865,1,5,1
fe8fa265a378051ef805e4cbfb12d9df2540225f,1,3,
a820bfe979cc2882fd2516692956f705599d2be9,4,255,4
c7c9c5d559958efb80c5dcfa90c57ec9b27e7a41,1,10,6
872c0f1054712da8e5e1c8f5245f4e1d6e57dcb4,2,81,61
c9e2230a765ac250af7bcbf9848b368aa2e26edc,1,97,56
7ddc9243cbe7dae2ce69240b9235d8ba5aed4e9e,5,107,
823e2a78cd41b763e677f4636b63054b2e52a23c,1,13,1
fe8fa265a378051ef805e4cbfb12d9df2540225f,1,3,
759df1c4f27b13741c53dd943ebbf98dd8c5a5e4,2,23,21
90115e1b0d0ac42e688ef149989e3d15ed74ec70,3,38,1
af84de45765b5bfa50c0d455ab675743f8af3853,1,1,2
d1f300a2d8023fc5002893a1a0e606404636906f,6,11,3
b46069a39e5cdfbebadc0c75e170987a6f52a932,2,148,31
2b70c876cf5a9cf1ce8f00ce7e110af48b6476c4,3,140,71
3ca7cf87ec6b66fb0e3c0954384172535f2f4841,2,13,
1918d774b20fa1b79f7a0708d43d9b5d9fe9e8c2,2,83,18
dbb8d8bc3124851261890fa6db22186f371692c6,2,62,5
8a61d6c4c856ac174e9a044672d399f613e002db,2,56,4
ca7cfaf40341ede05c34fe94670f7af5c495b988,3,21,
fe8fa265a378051ef805e4cbfb12d9df2540225f,1,3,
e4c35de9856e0291db92c7101aa8ba696834fd4c,2,26,9
8dce6bea3b69c11a9ecc310a61e72a46523d8a6d,1,9,
f2256bf8e7c4a18e5662b628bb9e33b48a91ed79,1,4,2
739a24354668d3b03327f31690a03d8755684b9b,1,6,5
fdbc3a1595c5c882d8048a19f5d657a51d476bba,3,22,4
cb52e3e13b63b3ce835fd644c3612fe5eb7388fc,1,4,
e2c07fce18575816133e9408d71d028b9842082a,3088,4,50
9822f81c6b999cd61b13bea6b48bc141413d52cc,4,89,25
c8d9791275ab9037c893d0ebe9f1475deb6a0c6a,1,1,1
be304cde71f8a8b7a9b84c8f6aa6d66fe36cb760,3087,395465,
9a47511a86ba73e0769d26034fad1738e0e1e953,2,0,0
abc86410987a2a3e0c96f55c00ba0a08f895c7bd,1,3,3
92940d134131fe5fe86bfb8da0eae17adb8d109b,3,39,2
fe8fa265a378051ef805e4cbfb12d9df2540225f,1,3,
fc5d3c3e2cefae30dcdcee7d5436f28a0be65b37,2,75,75
f2a02ef42cba64458d5c8bc75d3bfda69ed76f1c,2,146,6
56ad45038b9eb038ec21e087851516a7b4e3a60e,1,2,2
4c0c84e73788d913b00f00805afbf15549d112e2,7,868,
fe8fa265a378051ef805e4cbfb12d9df2540225f,1,3,
cd00c2fb242240e8be9faadc294fcda5e4fa7125,5,686,
4421cc394923df0e68914e67edaefdb3589f1f1d,5,686,
8205042048e834d3051c5feb800285ee425b985c,1,25,2
20855a3f9593cb4727c3ba61eb4eda3a730794a7,1,33,
fe8fa265a378051ef805e4cbfb12d9df2540225f,1,3,
eac73f311c668767ecee2def0b6e13ee71746cbd,1,70,69
947811de78472df9b76479a9551715546f8cbf63,3,83,18
ce638e8b0d1e7994c9f79a3c740b7eb872ff23d5,2,71,
47182f98d102de1be2b93a089235020d717b6fa7,1,10,5
3c49058c82a4cda4127846e036093999b69ddd54,1,21,2
fe8fa265a378051ef805e4cbfb12d9df2540225f,1,3,
1adbe85be9304b0973f61afb4895f69f7d83361c,1,1,1
2e69b2ae5759dd99bae74b09e66c263b70863b0b,1,1,1
ea7c24f7a0ffa00f31f7502473dac54a37e15c42,6,556,563
3090430fbe7bd2b1702ec8bfac44ff2e2cc4d05e,4,72,112
69d3d5dd815ba6829fc18c606a949747638f33cd,4,66,24
d746836865bf5304e38b47391b949d9e866cbe3f,,,
c5bf9635597e4d82e10a21f651dd95117fd053ac,1,45,19
bd3c655d3310ff4258cc42fd1810e759fbf5ba25,6,54,50
8343c792c86a4e6b9078ff0acb736c05bdb1dc29,1,35,2
d7cda694b23ad14ccba881b3e5553dce40141363,1,22,9
0ddffbf021eaa2b93adb5c073485336757ee8f00,2,56,31
9577b7d7a918991346212647dfee8e4d840b6f27,1,17,70
6f62cd16836085b8e65e792a61e6c577fba11793,,,
d769a07ac73494b1bee04f75b37a2e170808770d,4,77,28
5cc100e0b81ef7b8411c7b6d7d8f6270db31dece,1,53,6
5a93b80b1379c55724e271b3bc4dbabb5b07106b,1,19,5
ed353f8a0cb8688a557b108fa2432d964ce7f783,,,
a892add26428215d67d05888051c55eb684cc753,2,72,11
4bfcfff8fe99e9ca0e3e9e8e051e24bf8c72b8ba,,,
b8b28544425e531e637eff0bdde5a0eff60e4acd,2,2,2
6cf8f5069f86ffbaf0f6aacb93191023241d65dd,2,134,17
0e673ebe0c214877372fe7fce78e7f90a33254ea,3,50,20
c1155b368caed5f2b03f98303486cc11d96f071b,3,115,21
af224582b334ff8634aa2ed18f1f2fad04baba3a,5,20,2
49765f3ad22b277744066c41b19367e6b36627c1,,,
abc92987a3c58aa2c83a5b53ca7e3d4d6429fab4,1,37,28
c8c97fd549da579db84c6cf6e24a0d394b677ff3,,,
90f76362f7b0a968dc2d4cbb0b9928b8f4653eae,3,361,41
e9aee121145e25ad7d16e445a531434a909cc501,3,138,7
76768aa6677afb35507009b41f7d26fb098d4778,2,57,13
fdadb5aebd9800a0f68696787de367af1f306d63,1,7,
91c103b44c708168563dd7841ae6e708fa743892,1,11,
a98c7e495777d37244c264a578dac6d66790b645,1,14,6
a70b47fba37f80abde54d5a378d2eb15fdda4d3a,2,31,14
ce0110f7cfc2c6766e79ea56f02e595d2fa68e9b,1,2,
9c520294a0a257794f658b348d49b183089960bd,1,43,7
a77d5185bbc07ebfa5c6d50226b5f0d0440fb2df,1,1,1
396c089e88a94d32d9df8c455c11eb2eb1d36b7e,2,77,213
95c6a31f582916625b197be2c13dfc2e6d6a56ba,1,70,106
e7fa9e2ab652aabd38c0cc521ac104dde79b6e15,2,6,4
85d00ad0e266f66cd164f337fd6e5fb5d430d2ae,3,21,34
f08bedba3591930e25f35f99319b8ab8fa2968f6,3,18,19
dd8866b68127b27dc3e02c5bdba6ea1601a76672,5,166,15
e9634989854a9c77f50efe2ed358defbf3482a1e,3,53,2
06c422152a8a9c36c1e7df22350d2827dcb605c0,2,4,22
e4a2d7b97dbe2126a4f3b5bbf7a38638bc75db7a,2,11,8
b5e1ff7ed577966248d081654ae9e820a674ca1b,1,176,95
a600cda437d5b783d37c8692e26a690852023db5,1,38,29
f0f0da6048fb5e99aa1d446a68f5581ed6de9e49,1,0,0
03ad214635912477d5a8d8a7a721cf6632777fd8,2,28,28
1d394dc2aef7c1084d14ab42ea01df0804033299,1,74,25
396b98d0f80df1df388ce6933a5e13952df37714,1,7,8
e57455c24b412dee463b2add9c4188b0ad52179e,,,
0c4dd9a5eabbaa02c0790f74c73646cf1b3a2b4c,2,82,41
49a80636e8a628497e4ee860753a2690f08779f5,2,82,41
6bc7c9b693d27bced713eb6404372a4f6241aedd,3,6,6
be695c86772d9d00d59f5940c3a6511ecbd5312a,1,5,4
07ee45124125dfa59387e6e23454c81b7b421182,3,24,10
962952a68d4761efc9f994995e14242c5b2528d6,3,87,7
031b5837416c3fe67b5065899b0a3710a17174bd,3,94,6
dbfa600451d1c649b7862d8841e526b762a7b36c,4,14,50
63acc2e24f7847303ef12c93cc6d0e31aa9aef42,4,103,5
16640c0782255f8db5e2eb7867f45e6f153bead4,1,13,4
3c3ec7135ebf230dee862b9908315f1da610e17d,2,26,
7b002a49d95061d42a26d39088902ccd87ac4add,18,3149,
9a37602b1ccad0378b8bc89c1aa4e7ba9db7f890,1,40,2
fe8fa265a378051ef805e4cbfb12d9df2540225f,1,3,
d5a86339668da267ed934108755f53a6da4c048d,,,
8da208b791664270fba0e3d1cef8b36f129d2a74,1,80,17
fdf5aa371db6fa253d4fcd64e7ae92b0db865aa1,1,10,1
187301231db8d75dc80f0f603d410b40973b1995,2,12,2
9be2ec9e64047a8257c57051d7cfe09f0b3af7c2,9,32,4
f57913aeb889597304b9abb3017d3a3dd9e8d82a,2,53,9
62d069adfa84fba24e706d6cd2bc82f8707c2a2e,3,25,11
4804e924e5eaafed97f6f133d7512b1c62804c17,4,62,34
372bcc789d1824c928083fcfca968897d2990bd4,1,7,3
809316aac5e025b2d01a6c4c9756a04c825a110a,3,11,8
05a07ba232e2ce9ec5b70d2b8d34236ec7254c19,1,7,7
d5d50c8a0a97c24241a16bffe9f80ecfab01ccef,1,1,2
b7ad1bf72fa8290171635a992677c627496b52a2,,,
181c1c132e9173878aa22e4f8a8b26ad0c045a3f,4,33,19
2ebc2dd1e377d3318ba08dfaf7bc083341ac9b93,,,
52a1d0f0eba4d92f522fe85d82617cbcaf4cd8ad,,,
efdf0077a09350fdcb729f4ae2116e6989e8eae1,2,29,24
ffca24e174b18833aeb69097b85a6df45e556742,2,3,3
9ad6437bec136e9fca4d878ef08a2e6f846b2c00,1,8,7
14a63ec9a510e140fa4b34fbd3c6e46603370306,5,321,16
9c5f4472df2442fae16b8fa8b1ad95c543f4121b,2,101,5
dd3e2450435ccd6193d9a1772eda67e49b4fd7b8,2,40,
41f81f7b078ab0e603f0eb75e97b301bf085f508,2,79,14
e96957c456a5e8d4c09ccb479607fee12a0bad94,2,14,6
82589c9ff77d0ad2d6bed2102808579e9e749b2c,,,
0abe1ff8595887478b1c587a1bd99f9303723a22,1,2,2
c1d4d196f3bc92fd43f98e1e5fee38035544da8c,1,4,
5391c824ace0607877cf1090649f076de6ec31b0,,,
71d5635d1e420b37ba1a37c766a2387d39708e54,,,
bd1953673ce6f6454f6bf36e88783b3fa6eb1765,1,11,8
6eb801d2183411b886abf27aed650e8727490ff6,,,
543f2deabfb7a54c9d1bee7f69ef03866030445e,4,79,5
b7b2b86255f037e8bc7a503649e0fb1be99ddb97,3,25,6
54f5f0247a0ceb5961040d3e3002ada61bf725af,4,43,16
cf9d9a80fa0e241a9bf3cc9076055e8985ebc591,2,6,3
67a9a18b6a7601c518ba910d6ebe9012f913a694,1,2,
9b6c499b72c346144fab9eae6333a62118baa434,4,69,4
76ea90b38f26c1525113e5ed66b03663bde65eb8,1,1,1
96a8c8a1150f2b899582b888d7118d02e1c75aa1,1,1,1
b3a1733a5b2752f5cf99df45f4d93f9afac98e28,5,133,68
81993207a57a4627373ce62a9844fcdb69a10667,2,27,25
fd97486b4b90a9d805308e08cf75f44b1054e315,2,4,4
fd23d8d9a48c81f7487b283cb518c4e09f995df4,2,7,2
954a69bb8db7582a0e234f5548abdb1691ff4a5e,,,
7b764591e59ef227bdd834640f1f44120330f146,4,16,1
97a5872a6cb0c2caaa735bd8d5a925fe2d16dbb8,1,1,1
a6d422fa3c88bcfed41d9d4164122389ec4ed04f,1,23,5
b38ebbb95d44cbabe6dd4347ec8558e7716c3075,,,
495bb7c8c9d62e27433a88f0df24344f1d98dc27,,,
46073a37138203af625124edf7964ea29d5d2551,3,73,6
45023eee50ecbc1186c8a780cdc0ef427e324804,5,50,11
b0a46fa0be757bc56fb99e2d91161059c5b0faa4,1,6,3
1a1e2848b8a6de6dc155792a8fee01c43a4ddd3a,1,28,12
3624443f11bf1768d4bc4d313e3057357cea81db,2,11,2
8a4bb5e4af3ddbbddd9259424df3bad3a9ccf320,3,10,1
8dac2ca14113cf36119359ce54ec1b7ec988245e,,,
b2b0eb3c2b4485f4addc7e38d805ed846fd0da07,2,32,5
c9e635d46362df5620b95d3d4f17af2aa054a0c3,3,10,44
db132dffc1a0d41d8336736444f7775f0e81848b,,,
fb12050fe7ce9966b1d58d3a8415e147d87889fc,,,
64004d7c1fb9118c6ec36d070f0bdf3213265b1b,1,12,12
b5ec6baa76a05b36c6988a4e97963bde50444777,1,36,2
7db79860cc0ef13fbff7a016329bf12d9759aebb,,,
7d6570b5410da066298464bf9682f91286677ecb,2,40,6
0355ed19e8998720312ca7bf96584a82622ec1b5,1,2,2
b4cc731329e96fb39981aae6d344f26c4ffcd37d,3,27,5
0310da47865e043bf146426ba1d092c6837cd123,1,2,
9b2abf4075f1f1a7c222244d6c5e98ba031dd16f,2,9,1
eeba5bac6fe3c3637029c0a6c4334d72a0953d13,1,6,2
2d8ae6fb1df57cfe06abdac62fd7cf1139fe034a,1,9,
fe8fa265a378051ef805e4cbfb12d9df2540225f,1,3,
3fa442a6aa32875946d9791cb5a808da017fd24e,1,3,3
0bed71f21ceab9f012f2d12348c39424e3d85b74,1,29,20
20373307c435783dae3e8ff6cda03c63f6613801,1,0,0
74a6ac96678ca53fd9c752e9e2475eef71939f41,,,
fdfef96bf0434572922d6af95f06c271d639572d,1,17,5
cf65afc542d5d195d955eb91cb125a6aa84ec62a,1,5,10
5be3da58f7647aee73de88e090a5fc4dca9f24db,1,7,2
6856d0cd8134c58be210b3b1fbbfc617c1f5d75f,1,18,36
9f32f3dba131f6af22bdedd4bfb2b62bd6f2bb97,1,47,12
9e77cf9bac62903c1b107860b92bd15a94a95c48,1,0,0
5e5f69da1e3f43cba057f49f1cc2ebb6f455f59e,1,0,0
0f3ce7d76401d37c16ead1afbc13ad5fbc19ca69,1,107,16
a66b04f7a71a26c9c5908d12a6cdd01e707cad49,9,32,
e6f5f460c2b79ad2d4813edf08b2244f6c92fd63,1,0,0
f94ac06dfe34d1310c9df152e6c8ce8cc9414dc6,1,0,1
2aba1a76169b8626f27c42b8d5624e0fd63d43ac,3,377,
09c99271b9452f5bae3f35af6bd5e05b42536f60,1,0,61
99e8ce8258910ec7df9b44c01240d6d3161b71fd,1,211,16
c0dc3fe9a09e09e03a9640cae977f27df072fd47,1,104,24
73632fc5713caaeff911caed567f34cba8ee58d8,1,2,2
b53f0b7f4a2a77c1f7088b59403b45e424512eef,1,13,5
5c71f02716c767581e4e0170afb29df85eb490bc,1,1,1
a2ed8e0afc96f852daecc75c015dd8ce7041b3e9,1,1,1
feb0590b2f3194e18d00487f92c5e12b71846495,1,4,13
d88f0e32b5507902b5f43cb759f57695e35d5cda,1,61,
b53ddb6234a8ce4eec7ba700e96c9f4210c8344e,1,0,14
ac3e4bc31d1f0f3d326daa220eaf863637265f89,1,1,4
58b893f55e2c22ca1ea6fa85c5e7b26b283ca89c,1,5,3
d49f14900f706e1001051b1c9c854751294c284d,1,6,6
a4cfe44cc136c09aaeb45d97be11e9786c9de528,2,1,
675dd76a9e8fb83215003150aa1b856d0502426c,1,0,0
98bd6121e1d0f65e8beb3778c8cc9e809072a75c,2,0,0
d4bcf38f37770a851d28d9520a8f07f61d085d1c,1,2,
010431a609cf6f0ee039ba961fc84b249bf9261c,1,4346,
f1c97ef61fe129180ecbb91008a7505f0f45980c,,,
5494129951ca57a9c2d3a6606445aa5c52e0d087,1,91,30
d92648a863e0bf25af71e07c3d9e78bba31d437f,1,108,41
24796f766a1935c492070bea757f26f1631f96b8,1,56,21
1225c85237403cff23f0511710433b74eb300562,1,44,
45a4da5aef659587ec3175a2bdc8c7dc9ed51a00,1,0,28
a6ecc5d1b8e8582418806331c367c881c080bf82,2,57,
dc4478b726d6dc32329ab292a5afcb7afdf47c38,1,0,43
3d274088f62287d377c31aa2bf421cb52f3b8ccb,1,0,0
bd21be8f7e8cc35352187695c243de3f3ac1bbb1,1,2,2
253507846a6efd5b43edcee1d34d2edba63429cb,1,1,1
b751028b2e21c16e83669c228a7e3e33d6f964e8,1,35,2
e4af71b9a50215376e6141a82675eb5c90808786,3,109,
fe8fa265a378051ef805e4cbfb12d9df2540225f,1,3,
39c361cadd75cfa704b448dade0471b63b9b0831,1,3,32
1a73e5ed7d09ce5106520f68c6ddd9ce88d502fd,2,173,89
704bd6e7a9e355457ad3e792e46e6fd43d9cfd12,4,130,387
009775d211aa4a79ee069b866acc8ff195ed16d9,1,8,1
a8c2a9e150ca14e1eafc06c7fe17773f8fe02d45,11,1285,4
48aed7ddc6bf000605eb5075fc9d9ec7daf8443b,1,24,2
e7b0c40888fc909c2bc09410819135a4073fc764,6,193,
